Restaurant ID,Restaurant Name,Country Code,Avg. daily orders,City,Country,Address,Locality,Locality Verbose, Longitude , Latitude ,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Percentage online orders,Desserts,Café Flag,Alcohol,Price range,Q1,Q2,Q3,Q4,Aggregate,Votes
206488,Maharaja Bhog,214,23,Dubai,UAE,"Ground Level, Hamsah Mall, Next to Ansar Gallery, Al Karama, Dubai",Al Karama,"Al Karama, Dubai",55.31,25.25,"Indian, Rajasthani",90,Emirati Diram(AED),Yes,Yes,41%,,,,2,3.8,4.2,3.9,4.5,4.1,1448
209654,Rasoi Ghar,214,28,Dubai,UAE,"Zainal Mohebi Plaza, Sheikh Khalifa Bin Zayed Road, Opposite Centrepoint, Al Karama, Dubai",Al Karama,"Al Karama, Dubai",55.3,25.25,Indian,90,Emirati Diram(AED),Yes,Yes,38%,,,,2,4.2,3.9,4.4,4.7,4.3,1281
18340881,Barbeque Nation,214,42,Dubai,UAE,"G1, Villa, Near HQ Fitness, Near Lulu Mall, Barsha 2, Dubai",Barsha 2,"Barsha 2, Dubai",55.22,25.11,"Indian, North Indian",150,Emirati Diram(AED),Yes,No,,,,,3,4.3,4.8,4.2,4.7,4.5,307
18233284,Farzi Cafe,214,46,Dubai,UAE,"CITY WALK, Al Safa & Al Wasl Road Intersection, Al Safa, Dubai","CITY WALK, Al Safa","CITY WALK, Al Safa, Dubai",55.26,25.21,"International, Indian",200,Emirati Diram(AED),Yes,No,,,,,3,4,4.5,4.5,5,4.5,909
18269368,ABs Absolute Barbecues,214,36,Dubai,UAE,"Mezzanaine Floor, Centurion Star Tower, Deira City Centre Area, Dubai",Deira City Centre Area,"Deira City Centre Area, Dubai",55.33,25.25,"Continental, Indian",160,Emirati Diram(AED),Yes,No,,,,,3,4.8,4.8,5,5,4.9,641
18254160,Carnival By Tresind,214,23,Dubai,UAE,"Podium Level, Burj Daman, DIFC, Dubai",DIFC,"DIFC, Dubai",55.28,25.21,Indian,500,Emirati Diram(AED),Yes,No,,,,,4,4.9,5,4.8,4.9,4.9,322
208939,ABs Absolute Barbecues,214,35,Dubai,UAE,"Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road, Dubai Media City, Dubai",Dubai Media City,"Dubai Media City, Dubai",55.18,25.11,"Indian, Continental",160,Emirati Diram(AED),Yes,No,,,,,3,4.7,4.8,4.9,4.8,4.8,2510
201531,Hard Rock Cafe,214,30,Dubai,UAE,"Next to Marks & Spencers, Festival City, Dubai",Festival City,"Festival City, Dubai",55.35,25.22,"American, Burger",300,Emirati Diram(AED),No,No,,,,1,4,4.5,4.3,4.3,4.9,4.5,1388
208965,The Coffee Club,214,42,Dubai,UAE,"Wasl Vita, Opposite Civil Defence Station, Near Emirates NBD, Al Wasl Road, Jumeirah 1, Dubai",Jumeirah 1,"Jumeirah 1, Dubai",55.26,25.21,Cafe,140,Emirati Diram(AED),No,Yes,52%,,1,,3,4.6,4.3,4.1,5,4.5,403
208778,SALT,214,36,Dubai,UAE,"Kite Beach, Street 2D, Umm Suqeim, Dubai","Kite Beach, Umm Suqeim","Kite Beach, Umm Suqeim, Dubai",55.21,25.17,"Fast Food, Burger",100,Emirati Diram(AED),No,No,,,,,3,4.4,4.4,4.3,4.1,4.3,1351
209703,Din Tai Fung,214,40,Dubai,UAE,"Level 2 Expansion, Mall of the Emirates, Barsha 1, Dubai","Mall of the Emirates, Barsha 1","Mall of the Emirates, Barsha 1, Dubai",55.2,25.12,"Asian, Chinese",160,Emirati Diram(AED),No,No,,,,,3,4.1,4.3,3.8,5,4.3,661
18381837,SpiceKlub,214,29,Dubai,UAE,"Opposite Aster Hospital, Near Sharaf DG, Kuwait Street, Mankhool, Dubai",Mankhool,"Mankhool, Dubai",55.29,25.25,"Indian, North Indian, Street Food",150,Emirati Diram(AED),Yes,No,,,,,3,4.5,4.2,4.2,4.7,4.4,281
208850,Tresind - Nassima Royal Hotel,214,45,Dubai,UAE,"Level 2, Nassima Royal Hotel, Sheikh Zayad Road, Trade Centre Area, Dubai","Nassima Royal Hotel, Trade Centre Area","Nassima Royal Hotel, Trade Centre Area, Dubai",55.28,25.22,Indian,500,Emirati Diram(AED),Yes,No,,,,,4,4.8,4.8,5,5,4.9,1352
210134,Grand Barbeque Buffet Restaurant,214,34,Dubai,UAE,"Al Mina Road, Next to Ibis Styles Jumeirah Hotel, Satwa, Dubai",Satwa,"Satwa, Dubai",55.27,25.24,"Indian, Asian",150,Emirati Diram(AED),Yes,Yes,41%,,,,3,4.2,4.4,4.3,4.7,4.4,552
201044,Red Lobster,214,43,Dubai,UAE,"Near the Fountain, Lower Ground Level, The Dubai Mall, Downtown Dubai, Dubai","The Dubai Mall,Downtown Dubai","The Dubai Mall,Downtown Dubai, Dubai",55.28,25.2,"Seafood, American",285,Emirati Diram(AED),No,No,,,,1,3,2.7,2.9,3.1,4.1,3.2,506
201340,The Cheesecake Factory,214,42,Dubai,UAE,"Ground Level, Near Aquarium, The Dubai Mall, Downtown Dubai, Dubai","The Dubai Mall,Downtown Dubai","The Dubai Mall,Downtown Dubai, Dubai",55.28,25.2,"American, Desserts",270,Emirati Diram(AED),No,No,,1,,1,3,4.4,4.5,4.9,5,4.7,2424
18289126,Parkers,214,27,Dubai,UAE,"The Dubai Mall, Downtown Dubai, Dubai","The Dubai Mall,Downtown Dubai","The Dubai Mall,Downtown Dubai, Dubai",55.28,25.2,"Cafe, Burger",170,Emirati Diram(AED),No,No,,,1,,3,4.3,4,4.2,4.7,4.3,386
202507,Applebees,214,26,Dubai,UAE,"Sheikh Issa Tower, Sheikh Zayed Road, Trade Centre Area, Dubai",Trade Centre Area,"Trade Centre Area, Dubai",55.27,25.21,"American, Mexican, Burger",250,Emirati Diram(AED),No,Yes,37%,,,1,3,3.5,3.6,3.3,4.4,3.7,500
210139,Grub Shack,214,33,Dubai,UAE,"Building 41, Next to Dubai Healthcare City Metro Station, Dubai Healthcare City, Umm Hurair, Dubai",Umm Hurair,"Umm Hurair, Dubai",55.33,25.23,"Goan, Chinese, Indian, North Indian",130,Emirati Diram(AED),Yes,Yes,48%,,,,3,4.2,4.2,4,4.8,4.3,544
5600424,Kamat,214,39,Sharjah,UAE,"Opposite HSBC, Near Emax, King Faisal Street, Abu Shagara, Sharjah",Abu Shagara,"Abu Shagara, Sharjah",55.39,25.33,"Indian, North Indian, South Indian, Chinese",85,Emirati Diram(AED),No,Yes,38%,,,,3,3.4,3.7,3.5,5,3.9,285
5602751,Vadakkan Pepper,214,24,Sharjah,UAE,"Near New City Center Supermarket, Abu Shagara, Sharjah",Abu Shagara,"Abu Shagara, Sharjah",55.4,25.34,South Indian,70,Emirati Diram(AED),No,Yes,45%,,,,3,3.7,3.5,3.9,4.1,3.8,210
5600457,Gazebo,214,28,Sharjah,UAE,"Opposite Safeer Market, Near E max, King Faisal Street, Abu Shagara, Sharjah",Abu Shagara,"Abu Shagara, Sharjah",55.39,25.33,"Indian, Mughlai, South Indian, Biryani",120,Emirati Diram(AED),No,Yes,46%,,,,4,3.9,4.1,3.8,4.6,4.1,372
5600642,Katis Restaurant,214,44,Sharjah,UAE,"Opposite Safeer Market, Al Khan Street, Al Khan, Sharjah",Al Khan,"Al Khan, Sharjah",55.38,25.33,"Indian, North Indian, Chinese",65,Emirati Diram(AED),No,No,,,,,3,4.4,4,3.8,5,4.3,316
18268134,Zaroob,214,23,Sharjah,UAE,"Al Buhaira Corniche Street, Al Majaz Water Front, Al Majaz, Sharjah",Al Majaz,"Al Majaz, Sharjah",55.38,25.32,Lebanese,110,Emirati Diram(AED),No,Yes,45%,,,,4,3.9,4,3.9,3.8,3.9,69
18376208,Derby,214,34,Sharjah,UAE,"Al Khan Street, Al Majaz 3, Al Majaz, Sharjah",Al Majaz,"Al Majaz, Sharjah",55.37,25.33,"Fast Food, American",40,Emirati Diram(AED),No,No,,,,1,2,4.2,3.9,3.6,4.7,4.1,33
5600959,Nayaab Haandi,214,35,Sharjah,UAE,"Near Etisalat Business Center, Opposite ADNOC Petrol Station, Al Khan Street, Al Majaz 2, Al Majaz, Sharjah",Al Majaz,"Al Majaz, Sharjah",55.38,25.33,"Pakistani, Indian",100,Emirati Diram(AED),No,Yes,49%,,,,4,3.9,4.2,4,4.3,4.1,449
5600103,Najmat Lahore Restaurant,214,46,Sharjah,UAE,"Near Sharjah Animal Market, Al Mina Road, Al Mareija, Sharjah",Al Mareija,"Al Mareija, Sharjah",55.38,25.36,"Pakistani, Indian, Mughlai",80,Emirati Diram(AED),No,Yes,37%,,,,3,4.1,3.9,4.4,4.4,4.2,504
5602586,Saffron,214,44,Sharjah,UAE,"Mina Road, Opposite Bird Market, Al Mareija, Sharjah",Al Mareija,"Al Mareija, Sharjah",55.38,25.35,"Pakistani, Chinese, Indian, Afghani",90,Emirati Diram(AED),No,Yes,53%,,,,3,4,3.6,3.9,4.9,4.1,192
5600961,Pizza Hut,214,26,Sharjah,UAE,"Next to Safeer Mall, Al Nahda, Sharjah",Al Nahda,"Al Nahda, Sharjah",55.37,25.31,"Fast Food, Pizza",80,Emirati Diram(AED),No,No,,,,,3,2.5,2.4,1.9,2.8,2.4,154
5600960,Al Mukhtar Bakery,214,33,Sharjah,UAE,"Near Safeer Mall, Al Nahda, Sharjah",Al Nahda,"Al Nahda, Sharjah",55.38,25.31,"Bakery, Arabian, Middle Eastern",50,Emirati Diram(AED),No,No,,,,,2,4.1,4,4.1,4.6,4.2,142
5601340,Aroos Damascus,214,43,Sharjah,UAE,"Opposite Emirates NBD, Near First Gulf Bank, King Abdul Aziz Street, Al Nud, Sharjah",Al Nud,"Al Nud, Sharjah",55.39,25.35,"Arabian, Middle Eastern",60,Emirati Diram(AED),No,No,,,,,3,3.7,4.3,4.2,4.6,4.2,444
5600701,Nandos,214,31,Sharjah,UAE,"Ground level, Block D, Qanat Al Qasba, Al Khan, Sharjah","Al Qasba, Al Khan","Al Qasba, Al Khan, Sharjah",55.38,25.32,"African, Portuguese",160,Emirati Diram(AED),No,Yes,42%,,,,4,3.9,4,4,4.9,4.2,265
5601404,Peking Chinese Restaurant,214,30,Sharjah,UAE,"Opposite Spinneys Roundabout, Estiqlal Square, Halwan Suburb, Sharjah",Halwan Suburb,"Halwan Suburb, Sharjah",55.4,25.35,"Chinese, Thai",130,Emirati Diram(AED),No,Yes,54%,,,,4,3.5,3.7,3.7,4.3,3.8,227
5600556,TGI Fridays,214,46,Sharjah,UAE,"Majaz Waterfront, Buhairah Corniche, Al Majaz 3, Al Majaz, Sharjah","Majaz Waterfront, Al Majaz 3","Majaz Waterfront, Al Majaz 3, Sharjah",55.39,25.33,"American, Mexican",250,Emirati Diram(AED),No,Yes,37%,,,1,4,3.4,4,3.7,4.5,3.9,357
5602055,Rajasthan Al Malaki,214,41,Sharjah,UAE,"Behind DPS Sharjah Primary School, Muwailih Commercial, Sharjah",Muwailih Commercial,"Muwailih Commercial, Sharjah",55.45,25.29,"Indian, North Indian",60,Emirati Diram(AED),No,No,,,,,3,4.4,5,4.8,5,4.8,459
5601521,Applebees,214,48,Sharjah,UAE,"Opposite Jumbo Electronics, Level 2, Sahara Centre, Al Nahda, Sharjah","Sahara Centre, Al Nahda","Sahara Centre, Al Nahda, Sharjah",55.37,25.3,"American, Mexican, Burger",250,Emirati Diram(AED),No,Yes,38%,,,1,4,4.2,3.9,3.9,4.4,4.1,197
5602377,Paper Fig,214,23,Sharjah,UAE,"Near Dubai Islamic Bank, Muweilah, University City, Sharjah",University City,"University City, Sharjah",55.46,25.31,"Cafe, Bakery, Desserts",150,Emirati Diram(AED),No,No,,1,1,,4,4.6,4.6,4,4.8,4.5,143
5602884,Sis Burger,214,39,Sharjah,UAE,"Behind ADNOC Petrol Station,Univercity City Road, University City, Sharjah",University City,"University City, Sharjah",55.45,25.31,"Fast Food, Burger",50,Emirati Diram(AED),No,No,,,,,2,3.6,3.6,3.9,4.1,3.8,12
5602942,Crafted Blends,214,47,Sharjah,UAE,"Next To Super Bonanza Hyper Market, Opposite Defence Camp, University City, Sharjah",University City,"University City, Sharjah",55.46,25.31,Cafe,110,Emirati Diram(AED),No,No,,,1,,4,3.7,4.3,4,4.8,4.2,43
3400025,Jahanpanah,1,46,Agra,India,"E 23, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra",78.01,27.16,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,No,,,,,3,3.9,3.7,4,4,3.9,140
3400341,Rangrezz Restaurant,1,40,Agra,India,"E-20, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra", -   , -   ,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,,,,,2,3.2,3,3.1,4.7,3.5,71
3400005,Time2Eat - Mama Chicken,1,45,Agra,India,"Main Market, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra",78.01,27.16,North Indian,500,Indian Rupees(Rs.),No,No,,,,,2,3.4,3.6,3.1,4.3,3.6,94
3400021,Chokho Jeeman Marwari Jain Bhojanalya,1,45,Agra,India,"1/48, Delhi Gate, Station Road, Raja Mandi, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78,27.2,Rajasthani,400,Indian Rupees(Rs.),No,No,,,,,2,4.1,3.6,4.1,4.2,4,87
3400017,Pinch Of Spice,1,41,Agra,India,"23/453, Opposite Sanjay Cinema, Wazipura Road, Sanjay Place, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.01,27.2,"North Indian, Chinese, Mughlai",1000,Indian Rupees(Rs.),No,No,,,,,3,4.3,4.3,3.7,4.5,4.2,177
3400325,MoMo Cafe,1,32,Agra,India,"Courtyard by Marriott Agra, Phase 2, Fatehabad Road, Tajganj, Agra","Courtyard by Marriott Agra, Tajganj","Courtyard by Marriott Agra, Tajganj, Agra", -   , -   ,"North Indian, European",2000,Indian Rupees(Rs.),No,No,,,,,4,4.1,4.1,3.5,4.3,4,45
3400059,Peshawri - ITC Mughal,1,26,Agra,India,"ITC Mughal, Fatehabad Road, Tajganj, Agra","ITC Mughal, Tajganj","ITC Mughal, Tajganj, Agra",78.04,27.16,"North Indian, Mughlai",2500,Indian Rupees(Rs.),No,No,,,,,4,3.9,4.3,4.2,4.8,4.3,133
3400060,Taj Bano - ITC Mughal,1,27,Agra,India,"ITC Mughal, Fatehabad Road, Tajganj, Agra","ITC Mughal, Tajganj","ITC Mughal, Tajganj, Agra",78.04,27.16,Mughlai,2500,Indian Rupees(Rs.),No,No,,,,,4,3.8,3.8,3.6,4.8,4,41
3400348,G Thal,1,34,Agra,India,"3/20, KPS Tower, Near Tulsi Talkies, Bypass Road, Khandari, Agra",Khandari,"Khandari, Agra", -   , -   ,"Rajasthani, Gujarati, Mughlai",800,Indian Rupees(Rs.),No,No,,,,,3,3.1,3.6,3.7,4,3.6,59
3400072,Dawat-e-Nawab - Radisson Blu,1,43,Agra,India,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","Radisson Blu, Tajganj","Radisson Blu, Tajganj, Agra",78.06,27.16,"North Indian, Mughlai",3600,Indian Rupees(Rs.),No,No,,,,,4,3.5,3.9,3.8,4,3.8,46
3400073,The Latitude - Radisson Blu,1,40,Agra,India,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","Radisson Blu, Tajganj","Radisson Blu, Tajganj, Agra",78.06,27.16,"North Indian, Chinese, Continental",0,Indian Rupees(Rs.),No,No,,,,,1,3.9,3.4,3.9,4.4,3.9,103
3400019,Dasaprakash Restaurant,1,36,Agra,India,"Meher Cinema Complex, Gwalior Road, Rakabganj, Agra",Rakabganj,"Rakabganj, Agra",78.02,27.17,"South Indian, Desserts",550,Indian Rupees(Rs.),No,No,,1,,,2,3.9,3.7,3.8,5,4.1,121
3400033,The Charcoal Chimney,1,47,Agra,India,"Hotel Samovar, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.04,27.16,"North Indian, Chinese, Continental, Mughlai",1100,Indian Rupees(Rs.),No,No,,,,,3,3.3,3.4,2.9,4,3.4,70
3400346,Sheroes Hangout,1,46,Agra,India,"Opposite The Gateway Hotel, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.04,27.16,"Cafe, North Indian, Chinese",0,Indian Rupees(Rs.),No,No,,,1,,1,4.8,5,4.9,4.9,4.9,77
3400350,Bon Barbecue,1,24,Agra,India,"Parador Hotel, 3A-3B, Phase 1, Fatehabad Road, Taj Nagri, Tajganj, Agra",Tajganj,"Tajganj, Agra", -   , -   ,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),No,No,,,,,4,3.9,3.9,3.8,3.6,3.8,57
3400391,Chapter 1 Cafe,1,44,Agra,India,"1374 K/1375 K, 2nd floor, Dinesh Nagar, Fatehbad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra", -   , -   ,"Cafe, Italian, Mexican, North Indian, Continental",0,Indian Rupees(Rs.),No,No,,,1,,1,3.7,3.6,3.8,4.5,3.9,98
3400016,Pind Balluchi,1,47,Agra,India,"Opposite Saga Emporium, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.05,27.16,"North Indian, Mughlai",900,Indian Rupees(Rs.),No,No,,,,,3,3.5,3.4,3.8,4.1,3.7,175
3400105,Pizza Hut,1,41,Agra,India,"8, Handicraft Nagar, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.03,27.16,"Italian, Pizza",700,Indian Rupees(Rs.),No,No,,,,,2,4.3,4.5,4.4,4.4,4.4,134
3400326,Tease Me - Rooftop Tea Boutique,1,40,Agra,India,"Near Purani Mandi Crossing,Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra", -   , -   ,"Chinese, Italian, Continental, North Indian",1000,Indian Rupees(Rs.),No,No,,,,,3,4.3,3.8,4.1,4.6,4.2,166
3400392,Thaaliwala,1,30,Agra,India,"Next To ITC Mughal Hotel, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.05,27.16,"North Indian, Fast Food",700,Indian Rupees(Rs.),No,No,,,,,2,3.8,4,3.8,4.8,4.1,168
111895,650 - The Global Kitchen,1,48,Ahmedabad,India,"Shreekunj Mandapam, Beside Golden Tulip Bunglows & Tulip Citadel, Manekbaug, Ambavadi, Ahmedabad",Ambavadi,"Ambavadi, Ahmedabad",72.54,23.01,"Chinese, Italian, North Indian, Mexican, Mediterranean, Thai",900,Indian Rupees(Rs.),No,No,,,,,3,4.2,4.3,3.7,4.6,4.2,1582
110502,Patang - The Revolving Restaurant,1,46,Ahmedabad,India,"Chinubhai Tower, Nehru Bridge Corner, Ashram Road, Ahmedabad",Ashram Road,"Ashram Road, Ahmedabad",72.57,23.03,"Continental, Chinese, North Indian",1800,Indian Rupees(Rs.),No,No,,,,,4,3.8,3.5,3.4,4.1,3.7,1315
18396250,Huber & Holly,1,37,Ahmedabad,India,"7 B, Circle  B, Opposite Rajpath Club, Sarkhej, Gandhinagar Highway, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.51,23.04,"Ice Cream, Desserts, Continental",300,Indian Rupees(Rs.),No,Yes,51%,1,,,1,4.4,4.3,4.6,4.7,4.5,217
113702,@Mango,1,26,Ahmedabad,India,"Opposite Sindhu Bhawan, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5,23.04,"North Indian, Continental, Mexican, Italian",800,Indian Rupees(Rs.),No,No,,,,,3,3.9,4.1,3.9,4.5,4.1,769
113433,Fozzies Pizzaiolo,1,24,Ahmedabad,India,"Ground Floor, Maruti Crystal, Opposite Rajpath Club, Service Road, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.51,23.03,"Pizza, Italian, Beverages, Desserts",900,Indian Rupees(Rs.),No,Yes,47%,1,,,3,4.2,4.4,4.2,4.4,4.3,731
18438909,La Pinoz Pizza,1,26,Ahmedabad,India,"Shop 10,  Circle B, Nyay Marg, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.51,23.04,"Pizza, Italian",500,Indian Rupees(Rs.),No,Yes,41%,,,,2,4.1,4.4,4.4,4.7,4.4,113
18143128,Mocha,1,29,Ahmedabad,India,"6-9, Ground Floor, Devashish Business Park, Opposite Krishna Complex, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.51,23.03,"Cafe, Continental, Desserts",1000,Indian Rupees(Rs.),No,Yes,38%,1,1,,3,3.9,4.5,4.3,4.9,4.4,944
18438944,Blue -  Rooftop Cafe Restaurant Bistro,1,28,Ahmedabad,India,"10th Floor, Balaji Heights Buliding, Behind Tanishq Showroom, C G Road, Ahmedabad",C G Road,"C G Road, Ahmedabad",72.56,23.03,"North Indian, Cafe, Italian, Mexican, Continental",1000,Indian Rupees(Rs.),No,Yes,39%,,1,,3,3.4,3.6,3.8,4.4,3.8,63
110436,MoMo Cafi© - Courtyard By Marriott,1,30,Ahmedabad,India,"Courtyard By Marriott, Ramdevnagar Cross Road, Satellite, Ahmedabad","Courtyard By Marriott, Satellite","Courtyard By Marriott, Satellite, Ahmedabad",72.51,23.03,"North Indian, South Indian, Asian, Continental",1400,Indian Rupees(Rs.),No,No,,,,,3,3.4,3.1,3.2,4.7,3.6,375
18385201,Cryo Lab,1,33,Ahmedabad,India,"Ground Floor, Arjun Avenue, Opposite Samartheshwar Mahadev, Law Garden, Ahmedabad",Ellis Bridge,"Ellis Bridge, Ahmedabad",72.56,23.03,"Desserts, Ice Cream",350,Indian Rupees(Rs.),No,No,,1,,,2,4.6,4.6,4.3,4.9,4.6,166
110395,Swati Snacks,1,24,Ahmedabad,India,"Near Law Garden, Ellis Bridge, Ahmedabad",Ellis Bridge,"Ellis Bridge, Ahmedabad",72.56,23.02,"Fast Food, Street Food, South Indian",450,Indian Rupees(Rs.),No,No,,,,,2,4.3,4,4.4,4.9,4.4,697
18335583,Brick Kitchen,1,26,Ahmedabad,India,"At Five Petals Hotel & Banquets, Near Chanakyapuri Bridge, Ghatlodia, Ahmedabad",Ghatlodia,"Ghatlodia, Ahmedabad",72.53,23.06,"North Indian, Chinese, Continental",900,Indian Rupees(Rs.),No,No,,,,,3,4.3,3.8,4.3,4.8,4.3,325
110237,Kabir Restaurant,1,40,Ahmedabad,India,"JB Tower, Opposite Doordarshan Kendra, Drive In Road, Gurukul, Ahmedabad",Gurukul,"Gurukul, Ahmedabad",72.52,23.05,"North Indian, Chinese, Continental, Desserts, Fast Food, Sandwich",600,Indian Rupees(Rs.),No,Yes,41%,1,,,2,3.8,3.7,3.6,4.1,3.8,432
113537,Puffizza,1,45,Ahmedabad,India,"103, Kairos, Opposite Mahatma Gandhi Labour Institute, Drive In Road, Gurukul, Ahmedabad",Gurukul,"Gurukul, Ahmedabad",72.54,23.05,"Italian, Fast Food",700,Indian Rupees(Rs.),No,Yes,38%,,,,2,3.8,4.3,4.2,4.9,4.3,744
113703,Cafe Alfresco,1,24,Ahmedabad,India,"101, Dynamic House, Vijay Cross Road, Above HDFC Bank, Opposite Child Care Hospital, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.55,23.04,"Cafe, Beverages, Desserts, Pizza",700,Indian Rupees(Rs.),No,Yes,41%,1,1,,2,3.5,3.6,4.1,4.8,4,404
18385186,The Cafe Baraco,1,47,Ahmedabad,India,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.55,23.04,"Cafe, Italian",600,Indian Rupees(Rs.),No,Yes,56%,,1,,2,4.5,4.4,3.9,4.8,4.4,317
113325,Ninis Kitchen,1,46,Ahmedabad,India,"12, First Floor, Camps Corner 2, Opposite Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad",Prahlad Nagar,"Prahlad Nagar, Ahmedabad",72.51,23.01,"North Indian, Continental, Beverages, Italian, Burger, Healthy Food, Mediterranean",950,Indian Rupees(Rs.),No,Yes,56%,,,,3,4.2,4.2,4.6,5,4.5,1138
111826,Yanki Sizzlers,1,30,Ahmedabad,India,"4, Ground Floor, Binori Ambit, Next to Renault Showroom, Thaltej Circle, Thaltej, Ahmedabad",Thaltej,"Thaltej, Ahmedabad",72.52,23.05,"Continental, Italian, Chinese",1200,Indian Rupees(Rs.),No,No,,,,,3,4.3,3.6,4,4.5,4.1,1041
110516,The Garden Cafe - The Fern,1,44,Ahmedabad,India,"The Fern, Near Sola Overbridge, S G Highway, Sola, Ahmedabad","The Fern, Sola","The Fern, Sola, Ahmedabad",72.52,23.06,"North Indian, Italian, Asian, South Indian",1200,Indian Rupees(Rs.),No,No,,,,,3,4.2,3.8,3.9,4.5,4.1,192
18371341,Mazzo,1,34,Ahmedabad,India,"27, Sunshine Villa, Sunrise Park Society, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.53,23.04,"Cafe, American, Continental, Armenian, Fast Food",550,Indian Rupees(Rs.),No,Yes,41%,,1,1,2,3.9,3.7,3.8,4.2,3.9,166
113570,Turquoise Villa,1,38,Ahmedabad,India,"Ground Floor, Shanay - 1, Near AMA, IIM Road, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.54,23.03,Continental,1200,Indian Rupees(Rs.),No,No,,,,,3,3.8,3.8,3.8,4.6,4,535
2400020,Aryan Familys Delight,1,33,Allahabad,India,"Ground Floor, Vinayak City Centre, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.83,25.45,"North Indian, South Indian, Fast Food",500,Indian Rupees(Rs.),No,No,,,,,3,2.9,3.5,3.3,3.9,3.4,57
2400148,Bean Here,1,44,Allahabad,India,"Vinayak Pushp, 77 Elgin Road, Near Florista, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.83,25.45,"Cafe, Fast Food",350,Indian Rupees(Rs.),No,No,,,1,,2,2.9,2.9,3,4.4,3.3,76
2400019,Bikanerwala,1,46,Allahabad,India,"2A, JMD Bhawan, Strachey Road, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.83,25.45,"North Indian, Street Food, Fast Food",500,Indian Rupees(Rs.),No,No,,,,,3,3,3,2.9,3.9,3.2,51
2400193,Dewsis,1,42,Allahabad,India,"2, MG Marg, Opposite Hanuman Mandir, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad", -   , -   ,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,,,,,3,3.4,3.4,2.9,3.9,3.4,99
2400027,Friends Forever,1,31,Allahabad,India,"13/13, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.84,25.46,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,,,,,3,3.2,3.5,2.9,4,3.4,83
17960073,Hotel Ravisha Continental,1,46,Allahabad,India,"57 A, Purshottamdas Tandon Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad", -   , -   ,"North Indian, South Indian, Chinese",600,Indian Rupees(Rs.),No,No,,,,,3,3.2,3,3.2,4.2,3.4,18
2400119,KFC,1,44,Allahabad,India,"P Square Mall, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.84,25.45,"American, Fast Food",500,Indian Rupees(Rs.),No,No,,,,1,3,3.3,3.4,3.2,3.7,3.4,58
2400014,McDonalds,1,45,Allahabad,India,"Shop 4, 34-B, M G Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.83,25.45,Fast Food,400,Indian Rupees(Rs.),No,No,,,,,2,3.3,3,3.3,3.6,3.3,53
